comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,cat,cat_txt,cat_score,eval_yr,year,cat_2016_score
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1983,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1983,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1983,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1983,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1983,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1984,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1984,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1984,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1984,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1984,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1984,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1984,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1984,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1984,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1985,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1985,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1985,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1985,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1985,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1985,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1985,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1985,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1985,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1986,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1986,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1986,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1986,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1986,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1986,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1986,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1986,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1986,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1987,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1987,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1987,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1987,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1987,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1987,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1987,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1987,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1987,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1988,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1988,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1988,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1988,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1988,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1988,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1988,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1988,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1988,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1989,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1989,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1989,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1989,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1989,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1989,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1989,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1989,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1989,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1990,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1990,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1990,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1990,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1990,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1990,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1990,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1990,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1990,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1991,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1991,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1991,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1991,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1991,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1991,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1991,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1991,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1991,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1992,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1992,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1992,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1992,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1992,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1992,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1992,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1992,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1992,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1993,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1993,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1993,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1993,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1993,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1993,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1993,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1993,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1993,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1994,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1994,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1994,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1994,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1994,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1994,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1994,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1994,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1994,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1995,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1995,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1995,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1995,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1995,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1995,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1995,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1995,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,NA,1995,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1996,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1996,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1996,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1996,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1996,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1996,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1996,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1996,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1996,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1997,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1997,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1997,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1997,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1997,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1997,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1997,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1997,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1997,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1998,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1998,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1998,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1998,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1998,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1998,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1998,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1998,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1998,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1999,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1999,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1999,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1999,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1999,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1999,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1999,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1999,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,1996,1999,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2000,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2000,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2000,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2000,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2000,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2000,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2000,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2000,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2000,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2001,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2001,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2001,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2001,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2001,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2001,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2001,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2001,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2001,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2002,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2002,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2002,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2002,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2002,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2002,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2002,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2002,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2002,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2003,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2003,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2003,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2003,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2003,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2003,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2003,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2003,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2003,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2004,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2004,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2004,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2004,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2004,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2004,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2004,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2004,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2004,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2005,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2005,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2005,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2005,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2005,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2005,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2005,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2005,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2005,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2006,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2006,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2006,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2006,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2006,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2006,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2006,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2006,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2006,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2007,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2007,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2007,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2007,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2007,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2007,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2007,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2007,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Lower Risk/least concern,0,1996,2007,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Least Concern,0,2008,2008,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Least Concern,0,2008,2008,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Least Concern,0,2008,2008,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Least Concern,0,2008,2008,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Least Concern,0,2008,2008,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Least Concern,0,2008,2008,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Least Concern,0,2008,2008,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Least Concern,0,2008,2008,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Least Concern,0,2008,2008,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Least Concern,0,2008,2009,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Least Concern,0,2008,2009,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Least Concern,0,2008,2009,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Least Concern,0,2008,2009,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Least Concern,0,2008,2009,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Least Concern,0,2008,2009,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Least Concern,0,2008,2009,0
Grey Seal,Halichoerus grypus,FALSE,189,9660,NA,LC,LC,Least Concern,0,2008,2009,0
Grey Seal,Halichoerus grypus,FALSE,73,9660,NA,LC,LC,Least Concern,0,2008,2009,0
Grey Seal,Halichoerus grypus,FALSE,222,9660,NA,LC,LC,Least Concern,0,2008,2010,0
Grey Seal,Halichoerus grypus,FALSE,174,9660,NA,LC,LC,Least Concern,0,2008,2010,0
Grey Seal,Halichoerus grypus,FALSE,175,9660,NA,LC,LC,Least Concern,0,2008,2010,0
Grey Seal,Halichoerus grypus,FALSE,176,9660,NA,LC,LC,Least Concern,0,2008,2010,0
Grey Seal,Halichoerus grypus,FALSE,70,9660,NA,LC,LC,Least Concern,0,2008,2010,0
Grey Seal,Halichoerus grypus,FALSE,178,9660,NA,LC,LC,Least Concern,0,2008,2010,0
Grey Seal,Halichoerus grypus,FALSE,69,9660,NA,LC,LC,Least Concern,0,2008,2010,0
